,season,celebrity_name,week,total_judge_score,mean_judge_score,n_judges_scored,performed,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,results,placement,season_max_week,active_until,elim_week_result,is_withdrew,is_place,eligible,judge_rank,judge_percent
3718,31,Selma Blair,5,40.0,10.0,4,True,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,10,5.0,,True,False,True,4.0,0.08918617614269789
3719,31,Selma Blair,6,,,0,False,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,10,5.0,,True,False,False,,
3720,31,Selma Blair,7,,,0,False,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,10,5.0,,True,False,False,,
3721,31,Selma Blair,8,,,0,False,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,10,5.0,,True,False,False,,
3722,31,Selma Blair,9,,,0,False,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,10,5.0,,True,False,False,,
3723,31,Selma Blair,10,,,0,False,Sasha Farber,Actor/Actress,Michigan,United States,50,Withdrew,12,10,5.0,,True,False,False,,
3724,31,Shangela,1,28.0,7.0,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,4.0,0.07329842931937172
3725,31,Shangela,2,28.0,7.0,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,7.0,0.06796116504854369
3726,31,Shangela,3,30.0,7.5,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,6.0,0.07444168734491315
3727,31,Shangela,4,32.0,8.0,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,6.5,0.07804878048780488
3728,31,Shangela,5,38.5,9.625,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,6.0,0.0858416945373467
3729,31,Shangela,6,36.0,9.0,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,3.5,0.10434782608695652
3730,31,Shangela,7,36.5,9.125,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,4.5,0.11213517665130568
3731,31,Shangela,8,42.0,10.5,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,3.0,0.1337579617834395
3732,31,Shangela,9,36.5,9.125,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,3.5,0.16590909090909092
3733,31,Shangela,10,38.0,9.5,4,True,Gleb Savchenko,TV Personality,Texas,United States,40,4th Place,4,10,10.0,,False,True,True,3.5,0.24358974358974358
3734,31,Teresa Giudice,1,20.0,5.0,4,True,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,True,13.0,0.05235602094240838
3735,31,Teresa Giudice,2,23.0,5.75,4,True,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,True,14.0,0.055825242718446605
3736,31,Teresa Giudice,3,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3737,31,Teresa Giudice,4,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3738,31,Teresa Giudice,5,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3739,31,Teresa Giudice,6,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3740,31,Teresa Giudice,7,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3741,31,Teresa Giudice,8,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3742,31,Teresa Giudice,9,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3743,31,Teresa Giudice,10,,,0,False,Pasha Pashkov,TV Personality,New Jersey,United States,50,Eliminated Week 2,15,10,2.0,2.0,False,False,False,,
3744,31,Trevor Donovan,1,21.0,5.25,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,10.5,0.0549738219895288
3745,31,Trevor Donovan,2,30.0,7.5,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,4.0,0.07281553398058252
3746,31,Trevor Donovan,3,27.0,6.75,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,10.0,0.06699751861042183
3747,31,Trevor Donovan,4,28.0,7.0,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,11.5,0.06829268292682927
3748,31,Trevor Donovan,5,36.0,9.0,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,7.5,0.0802675585284281
3749,31,Trevor Donovan,6,34.0,8.5,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,6.5,0.09855072463768116
3750,31,Trevor Donovan,7,39.0,9.75,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,1.5,0.11981566820276497
3751,31,Trevor Donovan,8,39.0,9.75,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,5.5,0.12420382165605096
3752,31,Trevor Donovan,9,32.5,8.125,4,True,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,True,6.0,0.14772727272727273
3753,31,Trevor Donovan,10,,,0,False,Emma Slater,Actor/Actress,California,United States,39,Eliminated Week 9,6,10,9.0,9.0,False,False,False,,
3754,31,Vinny Guadagnino,1,17.0,4.25,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,16.0,0.04450261780104712
3755,31,Vinny Guadagnino,2,27.0,6.75,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,9.5,0.06553398058252427
3756,31,Vinny Guadagnino,3,23.0,5.75,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,14.0,0.05707196029776675
3757,31,Vinny Guadagnino,4,29.0,7.25,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,9.5,0.07073170731707316
3758,31,Vinny Guadagnino,5,31.0,7.75,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,12.0,0.06911928651059086
3759,31,Vinny Guadagnino,6,28.0,7.0,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,10.0,0.08115942028985507
3760,31,Vinny Guadagnino,7,31.5,7.875,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,9.0,0.0967741935483871
3761,31,Vinny Guadagnino,8,29.0,7.25,4,True,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,True,8.0,0.09235668789808917
3762,31,Vinny Guadagnino,9,,,0,False,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,False,,
3763,31,Vinny Guadagnino,10,,,0,False,Koko Iwasaki,TV Personality,New York,United States,34,Eliminated Week 8,7,10,8.0,8.0,False,False,False,,
3764,31,Wayne Brady,1,29.0,7.25,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,2.0,0.07591623036649214
3765,31,Wayne Brady,2,32.0,8.0,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,2.0,0.07766990291262135
3766,31,Wayne Brady,3,33.0,8.25,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,2.0,0.08188585607940446
3767,31,Wayne Brady,4,36.0,9.0,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,2.0,0.08780487804878048
3768,31,Wayne Brady,5,41.0,10.25,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,2.5,0.09141583054626533
3769,31,Wayne Brady,6,34.0,8.5,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,6.5,0.09855072463768116
3770,31,Wayne Brady,7,38.0,9.5,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,3.0,0.11674347158218126
3771,31,Wayne Brady,8,45.0,11.25,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,1.5,0.14331210191082802
3772,31,Wayne Brady,9,36.5,9.125,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,3.5,0.16590909090909092
3773,31,Wayne Brady,10,38.0,9.5,4,True,Witney Carson,Comedian,Georgia,United States,50,3rd Place,3,10,10.0,,False,True,True,3.5,0.24358974358974358
3774,32,Adrian Peterson,1,18.0,6.0,3,True,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,True,5.5,0.07792207792207792
3775,32,Adrian Peterson,2,15.0,5.0,3,True,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,True,11.0,0.06302521008403361
3776,32,Adrian Peterson,3,22.0,5.5,4,True,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,True,11.0,0.06811145510835913
3777,32,Adrian Peterson,4,21.0,7.0,3,True,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,True,7.0,0.0875
3778,32,Adrian Peterson,5,,,0,False,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
3779,32,Adrian Peterson,6,,,0,False,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
3780,32,Adrian Peterson,7,,,0,False,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
3781,32,Adrian Peterson,8,,,0,False,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
3782,32,Adrian Peterson,9,,,0,False,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
3783,32,Adrian Peterson,10,,,0,False,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
3784,32,Adrian Peterson,11,,,0,False,Britt Stewart,Athlete,Texas,United States,38,Eliminated Week 4,11,11,4.0,4.0,False,False,False,,
3785,32,Alyson Hannigan,1,13.0,4.333333333333333,3,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,11.0,0.05627705627705628
3786,32,Alyson Hannigan,2,19.0,6.333333333333333,3,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,6.0,0.07983193277310924
3787,32,Alyson Hannigan,3,24.0,6.0,4,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,8.5,0.07430340557275542
3788,32,Alyson Hannigan,4,18.0,6.0,3,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,10.5,0.075
3789,32,Alyson Hannigan,5,21.0,7.0,3,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,9.0,0.0875
3790,32,Alyson Hannigan,6,31.0,7.75,4,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,8.0,0.09627329192546584
3791,32,Alyson Hannigan,7,35.0,8.75,4,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,6.0,0.12411347517730496
3792,32,Alyson Hannigan,8,36.0,9.0,4,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,4.0,0.1422924901185771
3793,32,Alyson Hannigan,9,32.0,8.0,4,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,5.0,0.14479638009049775
3794,32,Alyson Hannigan,10,25.5,8.5,3,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,5.0,0.17894736842105263
3795,32,Alyson Hannigan,11,26.5,8.833333333333334,3,True,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,5th Place,5,11,11.0,,False,True,True,5.0,0.18213058419243985
3796,32,Ariana Madix,1,21.0,7.0,3,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,2.5,0.09090909090909091
3797,32,Ariana Madix,2,20.0,6.666666666666667,3,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,5.0,0.08403361344537816
3798,32,Ariana Madix,3,34.0,8.5,4,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,1.5,0.10526315789473684
3799,32,Ariana Madix,4,25.0,8.333333333333334,3,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,2.0,0.10416666666666667
3800,32,Ariana Madix,5,24.0,8.0,3,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,5.5,0.1
3801,32,Ariana Madix,6,41.0,10.25,4,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,2.0,0.12732919254658384
3802,32,Ariana Madix,7,37.0,9.25,4,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,1.5,0.13120567375886524
3803,32,Ariana Madix,8,42.0,10.5,4,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,1.0,0.16600790513833993
3804,32,Ariana Madix,9,37.0,9.25,4,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,4.0,0.167420814479638
3805,32,Ariana Madix,10,29.0,9.666666666666666,3,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,3.0,0.20350877192982456
3806,32,Ariana Madix,11,29.5,9.833333333333334,3,True,Pasha Pashkov,TV Personality,Florida,United States,38,3rd Place,3,11,11.0,,False,True,True,3.5,0.2027491408934708
3807,32,Barry Williams,1,16.0,5.333333333333333,3,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,8.0,0.06926406926406926
3808,32,Barry Williams,2,15.0,5.0,3,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,11.0,0.06302521008403361
3809,32,Barry Williams,3,25.0,6.25,4,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,7.0,0.07739938080495357
3810,32,Barry Williams,4,18.0,6.0,3,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,10.5,0.075
3811,32,Barry Williams,5,24.0,8.0,3,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,5.5,0.1
3812,32,Barry Williams,6,32.0,8.0,4,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,7.0,0.09937888198757763
3813,32,Barry Williams,7,32.5,8.125,4,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,7.0,0.11524822695035461
3814,32,Barry Williams,8,35.0,8.75,4,True,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,True,5.0,0.1383399209486166
3815,32,Barry Williams,9,,,0,False,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,False,,
3816,32,Barry Williams,10,,,0,False,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,False,,
3817,32,Barry Williams,11,,,0,False,Peta Murgatroyd,Actor/Actress,California,United States,68,Eliminated Week 8,7,11,8.0,8.0,False,False,False,,
3818,32,Charity Lawson,1,22.0,7.333333333333333,3,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,1.0,0.09523809523809523
3819,32,Charity Lawson,2,21.0,7.0,3,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,3.5,0.08823529411764706
3820,32,Charity Lawson,3,32.0,8.0,4,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,3.5,0.09907120743034056
3821,32,Charity Lawson,4,24.0,8.0,3,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,3.5,0.1
3822,32,Charity Lawson,5,28.0,9.333333333333334,3,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,1.5,0.11666666666666667
3823,32,Charity Lawson,6,38.0,9.5,4,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,4.0,0.11801242236024845
3824,32,Charity Lawson,7,36.0,9.0,4,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,4.5,0.1276595744680851
3825,32,Charity Lawson,8,39.0,9.75,4,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,3.0,0.1541501976284585
3826,32,Charity Lawson,9,38.0,9.5,4,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,3.0,0.17194570135746606
3827,32,Charity Lawson,10,29.5,9.833333333333334,3,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,2.0,0.20701754385964913
3828,32,Charity Lawson,11,29.5,9.833333333333334,3,True,Artem Chigvintsev,TV Personality,Georgia,United States,27,4th Place,4,11,11.0,,False,True,True,3.5,0.2027491408934708
3829,32,Harry Jowsey,1,12.0,4.0,3,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,13.0,0.05194805194805195
3830,32,Harry Jowsey,2,15.0,5.0,3,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,11.0,0.06302521008403361
3831,32,Harry Jowsey,3,24.0,6.0,4,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,8.5,0.07430340557275542
3832,32,Harry Jowsey,4,21.0,7.0,3,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,7.0,0.0875
3833,32,Harry Jowsey,5,18.0,6.0,3,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,10.0,0.075
3834,32,Harry Jowsey,6,29.0,7.25,4,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,9.0,0.09006211180124224
3835,32,Harry Jowsey,7,32.0,8.0,4,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,8.0,0.11347517730496454
3836,32,Harry Jowsey,8,28.0,7.0,4,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,7.0,0.11067193675889328
3837,32,Harry Jowsey,9,30.0,7.5,4,True,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,True,6.0,0.13574660633484162
3838,32,Harry Jowsey,10,,,0,False,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,False,,
3839,32,Harry Jowsey,11,,,0,False,Rylee Arnold,TV Personality,,Australia,26,Eliminated Week 9,6,11,9.0,9.0,False,False,False,,
3840,32,Jamie Lynn Spears,1,15.0,5.0,3,True,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,True,9.5,0.06493506493506493
3841,32,Jamie Lynn Spears,2,16.0,5.333333333333333,3,True,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,True,9.0,0.06722689075630252
3842,32,Jamie Lynn Spears,3,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3843,32,Jamie Lynn Spears,4,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3844,32,Jamie Lynn Spears,5,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3845,32,Jamie Lynn Spears,6,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3846,32,Jamie Lynn Spears,7,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3847,32,Jamie Lynn Spears,8,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3848,32,Jamie Lynn Spears,9,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3849,32,Jamie Lynn Spears,10,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3850,32,Jamie Lynn Spears,11,,,0,False,Alan Bersten,Actor/Actress,Mississippi,United States,32,Eliminated Week 2,13,11,2.0,2.0,False,False,False,,
3851,32,Jason Mraz,1,21.0,7.0,3,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,2.5,0.09090909090909091
3852,32,Jason Mraz,2,24.0,8.0,3,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,1.5,0.10084033613445378
3853,32,Jason Mraz,3,34.0,8.5,4,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,1.5,0.10526315789473684
3854,32,Jason Mraz,4,24.0,8.0,3,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,3.5,0.1
3855,32,Jason Mraz,5,27.0,9.0,3,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,3.0,0.1125
3856,32,Jason Mraz,6,39.0,9.75,4,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,3.0,0.12111801242236025
3857,32,Jason Mraz,7,36.0,9.0,4,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,4.5,0.1276595744680851
3858,32,Jason Mraz,8,33.0,8.25,4,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,6.0,0.13043478260869565
3859,32,Jason Mraz,9,43.0,10.75,4,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,1.0,0.19457013574660634
3860,32,Jason Mraz,10,28.5,9.5,3,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,4.0,0.2
3861,32,Jason Mraz,11,30.0,10.0,3,True,Daniella Karagach,Singer/Rapper,Virginia,United States,46,2nd Place,2,11,11.0,,False,True,True,1.5,0.20618556701030927
3862,32,Lele Pons,1,19.0,6.333333333333333,3,True,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,True,4.0,0.08225108225108226
3863,32,Lele Pons,2,21.0,7.0,3,True,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,True,3.5,0.08823529411764706
3864,32,Lele Pons,3,27.0,6.75,4,True,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,True,5.0,0.08359133126934984
3865,32,Lele Pons,4,22.0,7.333333333333333,3,True,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,True,5.0,0.09166666666666666
3866,32,Lele Pons,5,24.0,8.0,3,True,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,True,5.5,0.1
3867,32,Lele Pons,6,37.0,9.25,4,True,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,True,5.0,0.11490683229813664
3868,32,Lele Pons,7,36.5,9.125,4,True,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,True,3.0,0.12943262411347517
3869,32,Lele Pons,8,,,0,False,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,False,,
3870,32,Lele Pons,9,,,0,False,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,False,,
3871,32,Lele Pons,10,,,0,False,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,False,,
3872,32,Lele Pons,11,,,0,False,Brandon Armstrong,Social Media Personality,,Venezuela,27,Eliminated Week 7,8,11,7.0,7.0,False,False,False,,
3873,32,Matt Walsh,1,12.0,4.0,3,True,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,11,1.0,1.0,False,False,True,13.0,0.05194805194805195
3874,32,Matt Walsh,2,,,0,False,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,11,1.0,1.0,False,False,False,,
3875,32,Matt Walsh,3,,,0,False,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,11,1.0,1.0,False,False,False,,
3876,32,Matt Walsh,4,,,0,False,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,11,1.0,1.0,False,False,False,,
3877,32,Matt Walsh,5,,,0,False,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,11,1.0,1.0,False,False,False,,
3878,32,Matt Walsh,6,,,0,False,Koko Iwasaki,Comedian,Illinois,United States,58,Eliminated Week 1,14,11,1.0,1.0,False,False,False,,
